"Year","OPR","DPR","CCWM"
2007,0.136965674314412,-2.60180416635122,-1.87560451044743
2008,-0.811444127352763,0.441207374834972,-0.416981579967995
2009,0.538598840092578,0.16301487567575,0.500016033201246
2010,0.522446958058925,-0.217362964706406,0.29593641413924
2011,-0.0430924767081815,-1.00335500884495,-0.839083095047267
2012,-1.1414648809343,0.575497141562117,-0.797088206828914
2013,-0.244309553719554,0.596463022142996,0.235088758035943
2014,-0.847047537638353,-1.11357790412746,-1.59486939248899
2015,0.17668602580856,-0.513992540094519,-0.346150442324003
2016,0.534858335024572,-1.36359235794595,-0.665065493926549
